ham,Call him and say you not coming today ok and tell them not to fool me like this ok
ham,He is there. You call and meet him
ham,Are you online?
ham,Where you
ham,Hi kindly give us back our documents which we submitted for loan from STAPATI
ham,What
ham,You also didnt get na hi hi hi hi hi
ham,I didnt get anything da
ham,Oh that was a forwarded message. I thought you send that to me
ham,"Look for the 'Q' and your wish will come true! OOOOOOOOOOOOOOOOOOOOOOOOOOOOOQOOOOOOOOOOOOOOOOOOOOOOOOOOOOO Now look for the 'N', this is really hard! MMMMMMMMMMMMMMMMMMMMMNMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM Now find the mistake! ABCDEFGHIJKLNMOPQRSTUVWXYZ NW WISH FOR SUMTHIN U REALY WNT AFTR D COUNTDWN!  <#>  9 8 7 6 5 4 3 2 1 NW CLOSE UR EYES & MAKE A WISH! * * * * * * NW FWD 2 9 PPL & UR WISH WIL COME TRUE! U HAV  <#>  MIN Or wht u wishd wil b d opposite..."
ham,Mm thats so small na
ham,No dear i do have free messages without any recharge. Hi hi hi
ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum
ham,What you need. You have a person to give na.
ham,Hello you alive?
ham,Did you get any gift? This year i didnt get anything. So bad
ham,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance"
ham,Mm what to do
ham,"<#> hrs make a lovely day, 7 days make a lovely week,  <#>  weeks make a lovely year & knowing a Person like u will make my life lovely. Happy Valentines Day"
ham,Please dont say like that. Hi hi hi
ham,U are cordially informd that my mobile will b switched off on  <#> th feb (valentine's day) to avoid unwanted proposals! Pls inform all girls ..! :-D
ham,Which friend
ham,Whom you waited for yesterday
ham,Ok
ham,Yes
ham,Call later
ham,Take my call
ham,Ok you carry on
ham,Whom you talking
ham,You there
ham,Are you online
ham,You there
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-"
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams & Life is empty without frnds.. So Alwys Be In Touch. Good night & sweet dreams
ham,Dear i have reache room
ham,Ok you give
ham,Why i come in between you people
ham,Why she wants to talk to me
ham,What you told to her
ham,What happen
ham,What happen tell
ham,Dear where you
ham,Good morning
ham,Not sleeping ?
ham,Thats the site da
ham,Hello which the site to download songs its urgent pls
ham,Are you online
ham,Call me
ham,Who this
ham,Had your food
ham,Mm i had my food da from out
ham,Dont know you bring some food
ham,I am ok
ham,Ok what news there
ham,Ok how you
ham,Ok
ham,You there
ham,You there
ham,No current and food here. I am alone also
ham,Is there current
ham,Will you be here for food
ham,Save ths railway alert numbers for safe travel in train for ladies. 1) <#>  2) <#>  3) <#>  Pass this msg 2 all the girls you know and even boys who have sisters and friends. Your one valuabl sms can save a girl's life Pls frwd.
ham,Be happy there. I will come after noon
ham,Keep my payasam there if rinu brings
ham,Cold. Dont be sad dear
ham,I am taking half day leave bec i am not well
ham,Dear where you
ham,Slept? I thinkThis time ( <#>  pm) is not dangerous
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams & Life is empty without frnds.. So Alwys Be In Touch. Good night & sweet dreams
ham,What
ham,Send to someone else :-)
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
ham,No need to worry dear
ham,Where you dear
ham,Mm that time you dont like fun
ham,Mm so you asked me not to call radio
ham,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
ham,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun
ham,Then what to call?
ham,Hello radio
ham,No da
ham,Are you coming now
ham,Will call now
ham,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
ham,Are you sleeping
ham,Oh sorry please its over
ham,Why
ham,Just taste fish curry :-P
ham,Please ask mummy to call father
ham,Hi you there
ham,Dear umma i am up
ham,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.
ham,You call man
ham,Call us
ham,Go fool dont cheat others ok
ham,I am out here
ham,Where you
ham,I will be outside office take all from there
ham,Tell how going
ham,How going
ham,Where
ham,You give us back my id proof and  <#>  rs. We wont allow you to work. We will come to your home within days
ham,Had your food ?
ham,Hi where you
ham,Ok i am on the way to home hi hi
ham,Oh
ham,Tell where you reached
ham,Where you now
ham,You leave today
ham,"Once a fishrman woke early in d mrng. It was very dark. He waited a while & found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up & he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night"
ham,How you babe
ham,Take some small dose tablet for fever
ham,Mm take rest
ham,Mm have some kanji dont eat anything heavy ok
ham,Are you ok.
ham,How you dear
ham,Dear we got  <#>  dollars hi hi
ham,Mail please
ham,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'"
ham,"life alle mone,eppolum oru pole allalo"
ham,His bday real is in april .
ham,TaQ 4 te in4mation
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
ham,"Dear Customer, .your account has been recharged with Rs . <#> , Amount payable is Rs <#>  Thank you.Reliance"
ham,"Dear Customer, .your account has been recharged with Rs . <#> , Amount payable is Rs <#>  Thank you.Reliance"
ham,You rem me?
ham,Why tired what special there you had
ham,No more kanji here
ham,Slept ?
ham,I dont know
ham,Ask him to take call
ham,You please give us connection today itself before  <DECIMAL>  or refund the bill
ham,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged
ham,I dont know
ham,I dont know
ham,Kindly send some one to our flat before  <DECIMAL>  today.
ham,Hi
ham,Dear reached office
ham,Why no messages
ham,Shall call now dear having food
ham,Dont know
ham,I got one miss call
ham,You do what all you like
ham,I am not at all happy with what you saying or doing
ham,Ok anyway no need to change with what you said
ham,What he said is not the matter. My mind saying some other matter is there.
ham,Its hard to believe things like this. All can say lie but think twice before saying anything to me.
ham,I dont want to hear anything
ham,No. I dont want to hear anything
ham,Can you say what happen
ham,No need to say anything to me. I know i am an outsider
ham,Why you keeping me away like this
ham,Tell if you like
ham,What happen to you
ham,Thank you
ham,Slept ?
ham,Am i that much bad to avoid like this?
ham,Did chechi call you.
ham,All just fooling me
ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
ham,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone"""
ham,Ok ok
ham,Give one miss from that number please
ham,Ok which your another number
ham,When you talked
ham,What happen to her tell the truth
ham,Ok how you dear. Did you call chechi
ham,Where you. What happen
ham,Did you call
ham,Where you
ham,Where you
ham,H
ham,See the forwarding message for proof
ham,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes
ham,He telling not to tell any one. If so treat for me hi hi hi
ham,No did you check? I got his detailed message now
ham,Ok do as you like
ham,Hi happy birthday. Hi hi hi hi hi hi hi
ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + <#> . Dont miss a delicious treat."
ham,Its on the way hi hi
ham,Ok then no need to tell me anything i am going to sleep good night
ham,I dont want to hear philosophy. Just say what happen
ham,Tell me if you care
ham,Ok fine carry on
ham,What happen
ham,You there?
ham,Ok ok take care. I can understand.
ham,Busy ?
ham,How dare you change my ring
ham,You slept or angry
ham,Dear you angry ?
ham,Hi hi how nice na
ham,Got dear
ham,Sure dear
ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
ham,I dont know exactly could you ask chechi.
ham,Memorial mail please
ham,Yes dear
ham,A1  <#>  and  <#> . Cochin  <DECIMAL> .
ham,Its old one da
ham,You send the number
ham,Did you start
ham,Dear good morning now only i am up
ham,Dear i am up :-)
ham,What happen
ham,Hi babe
ham,Check mail dear
ham,Take call
ham,Dear :-(
ham,Say something
ham,Hi dear
ham,Tell dear
ham,Please
ham,Please tell dear
ham,What dear
ham,Why you asked so dear
ham,Why dear
ham,Mm umma dear
ham,Had food ?
ham,Dear how you. Are you ok?
ham,Try to do something dear. You read something for exams
ham,Did you call
ham,Dear good morning how you feeling dear
ham,Dear you slept
ham,Ok smart boy
ham,Ok good boy
ham,Oh did you charge camera
ham,X2  <#> . Are you going to get that
ham,ha ha ha Super...
ham,Call me
ham,Are you busy
ham,Umma
ham,How you dear
ham,How you dear
ham,Hi good morning dear
ham,I am going to sleep. I am tired of travel.
ham,Had food?
ham,Am i that much dirty fellow?
ham,Sorry just asked
ham,Ok nothing
ham,Will you come online
ham,Will you come online today night
ham,"Dear all, as we know  <#> th is the  <#> th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
ham,No
ham,Dear umma she called me now :-)
ham,You and shwetha
ham,Then why no one talking to me
ham,Are you angry
ham,Dear you there
ham,Mm i know dear
ham,When to talk
ham,Dear where you
ham,You do your studies alone without anyones help. If you cant no need to study.
ham,Dont talk to him ever ok its my word.
ham,Dont put your phone on silent mode ok
ham,Send his number and give reply tomorrow morning for why you said that to him like that ok
ham,I am in bus on the way to calicut
ham,Then why you not responding
ham,Oh ok not disturbing
ham,Mm what special
ham,So no messages. Had food?
ham,Slept?
ham,Who calling
ham,Dear how is chechi. Did you talk to her
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
ham,Did you reach home
ham,Dont you have message offer
ham,Why nothing. Ok anyway give me treat
ham,Are you angry with me. What happen dear
ham,Dear got bus directly to calicut
ham,How much you got for cleaning
ham,Hi where you. You in home or calicut?
ham,Hi cleaning over?
ham,Shall call now dear
ham,Dear i am having food
ham,Mm umma my dear
ham,I am in a marriage function
ham,Dear are you angry i was busy dear
ham,Oh god i am happy to see your message after 3 days
ham,Where you dear
ham,No just send to you. Bec you in temple na.
ham,Dear i am up
ham,No messages ? Ok fine
ham,Are you ok. What happen to behave like this
ham,Hello why you silent
ham,No da. I am happy that we sit together na
ham,Tell
ham,Come near me da
ham,No dear feeling alone
ham,Do you hide anythiing or keeping distance from me
ham,You tell dear. Please
ham,Tell dear what happen to you. Why you talking to me like an alian
ham,What happen to you
ham,What happen dear tell me
ham,Feeling little sleepy
ham,She is ok dear
ham,Yes
ham,No dear i was sleeping :-P
ham,Dear reached home.
ham,Umma dear umma
ham,You call times job today ok umma and ask them to speed up
ham,Mm you ask him to come its enough :-)
ham,Mm umma ask vava also to come tell him can play later together
ham,Mm yes dear look how i am hugging you both. :-P
ham,Even i cant close my eyes you are in me our vava playing umma :-D
ham,Umma my life and vava umma love you lot dear
ham,I wont get concentration dear you know you are my mind and everything :-)
ham,Did you stitch his trouser
ham,I know you mood off today
ham,Dear tell :-(
ham,You tell what happen dont behave like this to me. Ok no need to say
ham,Cant concentrate dear
ham,Dear :-/ why you mood off. I cant drive so i brother to drive
ham,Hi dear we saw dear. We both are happy. Where you my battery is low
ham,Dear we are going to our rubber place
ham,Dear saw her :-)
ham,Dear i am not denying your words please
ham,Mm
ham,Mm feeling sleepy. today itself i shall get that dear
ham,I dont have i shall buy one dear
ham,Which paper
ham,You see the requirements please
ham,I wil be there with in  <#>  minutes. Got any space
ham,She didnt responding
ham,Yes dear tell
ham,Dear you up ?
ham,Did you start
ham,Ok
ham,Got any place?
ham,Our Prashanthettan's mother passed away last night. pray for her and family.
ham,Old age
ham,Our Prasanth ettans mother passed away last night. Just pray for her and family.
ham,What she said dear
ham,Ok going to sleep. Hope i can meet her.
ham,Ok enjoy
ham,If you ask her or she say any please message.
ham,Both on cam ?
ham,Umma. Did she say anything
ham,Good night
ham,I think i am disturbing her da
ham,Ok
ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not
ham,No it will reach by 9 only. She telling she will be there. I dont know
ham,I am in train
ham,Ok bye
ham,Carry on not disturbing both of you
ham,Ok leave no need to ask
ham,What mood
ham,Ok you ask
ham,I will reach before ten morning
ham,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
ham,When
ham,Dear where you will be when i reach there
ham,Tell something
ham,Will you be there
ham,Dear got train
ham,What happen dear. Why you silent. I am tensed
ham,Dear got train and seat mine lower seat
ham,Dear reached railway. What happen to you
ham,Dear what happen
ham,Mm i am on the way to railway
ham,Hello are you ok ?
ham,Ok i am on the way to railway
ham,You slept
ham,You in your room? I need a few
ham,I AM AT A PARTY WITH ALEX NICHOLS
ham,I AM AT A PARTY WITH ALEX NICHOLS
ham,And he's apparently bffs with carly quick now
ham,He remains a bro amongst bros
ham,"She was supposed to be but couldn't make it, she's still in town though"
ham,He remains a bro amongst bros
ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
ham,He says hi and to get your ass back to south tampa (preferably at a kegger)
ham,"Nah, I'm a perpetual DD"
ham,I just saw ron burgundy captaining a party boat so yeah
ham,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
ham,Alex says he's not ok with you not being ok with it
ham,I can't describe how lucky you are that I'm actually awake by noon
ham,Yeah I'm still down
ham,"Haha, just what I was thinkin"
ham,I will vote for wherever my heart guides me
ham,Aight sorry I take ten years to shower. What's the plan?
ham,"My planning usually stops at ""find hella weed, smoke hella weed"""
ham,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you"
ham,Hey rryyyaannn
ham,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down"
ham,"Aight, lemme know what's up"
ham,Why the fuck not!
ham,"Nah man, my car is meant to be crammed full of people"
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
ham,"I got like $ <#> , I can get some more later though. Get whatever you feel like"
ham,"Aight, sounds good. When do you want me to come down?"
ham,That bitch
ham,Aight well keep me informed
ham,"Alright, I'll head out in a few minutes, text me where to meet you"
ham,"I know where the  <#>  is, I'll be there around 5"
ham,Just got to  <#>
ham,"It's fine, imma get a drink or somethin. Want me to come find you?"
ham,"K, no rush"
ham,"Haha I heard that, text me when you're around"
ham,Cool
ham,"Haha, sorta"
ham,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
ham,"Kate jackson rec center before 7ish, right?"
ham,Rrrrrryyyyyyaaaaaaannnnnnnn
ham,How are you
ham,"Haha just kidding, papa needs drugs"
ham,Would me smoking you out help us work through this difficult time
ham,"It'll be tough, but I'll do what I have to"
ham,"Alright, we're all set here, text the man"
ham,Headed back to mu
ham,Probably gonna swing by in a wee bit
ham,"Me not waking up until 4 in the afternoon, sup"
ham,"Tonight? Yeah, I'd be down for that"
ham,"Haha awesome, I've been to 4u a couple times. Who all's coming?"
ham,"Aight, I'll ask a few of my roommates"
ham,What time you thinkin of goin?
ham,"Cool, text me when you head out"
ham,"Aight, we'll head out in a few"
ham,Whereabouts is yo ass
ham,"Awesome, text me"
ham,What an asshole
ham,<#>
ham,"Nope, I'm still in the market"
ham,This isn't funny :'(
ham,Does not operate after  <#>  or what
ham,You awake yet?
ham,Feel like trying kadeem again? :V
ham,<3
ham,"That's fine, I'll bitch at you about it later then"
ham,Deal with it
ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
ham,"Yeah sure, give me a couple minutes to track down my wallet"
ham,I'll meet you in the lobby
ham,Night night
ham,Yes please
ham,K
ham,"No my blankets are sufficient, thx"
ham,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
ham,"That's good, because I need drugs"
ham,<3
ham,( <#> $ btw)
ham,"K, lemme know when"
ham,On it
ham,I can ask around but there's not a lot in terms of mids up here
ham,"K, I might come by tonight then if my class lets out early"
ham,Remind me how to get there and I shall do so
ham,"It's that time of the week again, ryan"
ham,Fffff. Can you text kadeem or are you too far gone
ham,<3
ham,No luck?
ham,He needs to stop going to bed and make with the fucking dealing
ham,(That said can you text him one more time?)
ham,I just really need shit before tomorrow and I know you won't be awake before like 6
ham,I meant as an apology from me for texting you to get me drugs at  <#> at night
ham,Its wylie
ham,You awake?
ham,"Hey man, you around?"
ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
ham,"Haha yeah I see that now, be there in a sec"
ham,Awesome
ham,I can take you at like noon
ham,Then we gotta do it after that
ham,"Yeah, where's your class at?"
ham,"Just chillin, you?"
ham,Noice
ham,Yes there were many sweets
ham,<3
ham,"Yo, the game almost over? Want to go to walmart soon"
ham,You still at the game?
ham,WHITE FUDGE OREOS ARE IN STORES
ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend"
ham,You around andros?
ham,"I've got  <#> , any way I could pick up?"
ham,"Cool, want me to go to kappa or should I meet you outside mu"
ham,"K, right now?"
ham,"K, text me when you're on the way"
ham,We have pizza if u want
ham,Where u at?
ham,Who's there say hi to our drugdealer
ham,Do you still have the grinder?
ham,"Aight yo, dats straight dogg"
ham,"Thursday night? Yeah, sure thing, we'll work it out then"
ham,"I'll see, but prolly yeah"
ham,You still there?
ham,Excelente
ham,The basket's gettin full so I might be by tonight
ham,"Yeah I am, so I'll leave maybe 7ish?"
ham,"Yeah, probably earlier than that"
ham,Yeah
ham,I do <3 tacos
ham,"4 tacos + 1 rajas burrito, right?"
ham,K keep me informed
ham,"No I'm good for the movie, is it ok if I leave in an hourish?"
ham,K see you then
ham,Sup
ham,You on your way?
ham,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?"
ham,"Aight, I'll text you when I'm back"
ham,"I'm back, lemme know when you're ready"
ham,How much for an eighth?
ham,Aight that's good
ham,"K give me a sec, breaking a  <#>  at cstore"
ham,Ok all set
ham,"There're some people by mu, I'm at the table by lambda"
ham,"Haha awesome, I might need to take you up on that, what you doin tonight?"
ham,"There'll be a minor shindig at my place later tonight, you interested?"
ham,I'm really sorry I lit your hair on fire
ham,"It's cool, let me know before it kicks off around  <#> , I'll be out and about all day"
ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
ham,"Haha awesome, be there in a minute"
ham,"Mah b, I'll pick it up tomorrow"
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more"
ham,"And that's fine, I got enough bud to last most of the night at least"
ham,Tell me they're female :V how're you throwing in? We're deciding what all to get now
ham,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash"
ham,"Awesome, plan to get here any time after like  <#> , I'll text you details in a wee bit"
ham,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is"
ham,I know a few people I can hit up and fuck to the yes
ham,Yeah my usual guy's out of town but there're definitely people around I know
ham,Yo do you know anyone  <#>  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
ham,"Its good, we'll find a way"
ham,When you guys planning on coming over?
ham,"Aight, call me once you're close"
ham,Yo you around? A friend of mine's lookin to pick up later tonight
ham,Yo
ham,What you up to
ham,"That's very rude, you on campus?"
ham,Can you get to mu?
ham,Can you just come in for a sec? There's somebody here I want you to see
ham,"Cool, text me when you're parked"
ham,Don't worry about it
ham,Lemme know when you're here
ham,Aight
ham,Yeah get the unlimited
ham,K do I need a login or anything
ham,K I'll take care of it
ham,Just wanted to say holy shit you guys weren't kidding about this bud
ham,"No, I was trying it all weekend ;V"
ham,Fffff
ham,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out"
ham,Like after dark late?
ham,"Aight, tomorrow around  <#>  it is"
ham,You still around? I could use a half-8th
ham,$ <#>  or more?
ham,Its like  <#>
ham,"The table's occupied, I'm waiting by the tree"
ham,"I'm taking derek & taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready"
ham,K
ham,"Actually nvm, got hella cash, we still on for  <#> ish?"
ham,Sweet
ham,Ffffffffff
ham,I re-met alex nichols from middle school and it turns out he's dealing!
ham,I know right!!
ham,"Sure, whenever you show the fuck up >:("
ham,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
ham,Any eta?
ham,"Awesome, no rush"
ham,Eta?
ham,K no rush
ham,Will do
ham,We're finally ready fyi
ham,;_;
ham,HaurAUGHGUGHGUGJHY
ham,"Aight will do, thanks again for comin out"
ham,"Didn't try, g and I decided not to head out"
ham,You around?
ham,ANSWER MEEEEE
ham,Are you in castor? You need to see something
ham,"Alright we'll bring it to you, see you in like  <#>  mins"
ham,Get the door?
ham,"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?"
ham,K I'll be sure to get up before noon and see what's what
ham,Sup brosef
ham,"Nah I don't think he goes to usf, he lives around here though"
ham,"Theoretically yeah, he could be able to come"
ham,Noice
ham,"Fyi I'm taking a quick shower, be at epsilon in like  <#>  min"
ham,Or I guess  <#>  min
ham,Armand says get your ass over to epsilon
ham,K?
ham,Noice. Text me when you're here
ham,Mom wants to know where you at
ham,Should I head straight there or what
ham,How do you plan to manage that
ham,"K I'll head out in a few mins, see you there"
ham,sup
ham,Wassap
ham,Fuck I just said that
ham,"Same, I'm at my great aunts anniversary party in tarpon springs"
ham,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong >:(
ham,Respond to meeeeeeee
ham,"It's ok, at least armand's still around"
ham,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits"
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
ham,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
ham,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
ham,"I can't, I don't have her number!"
ham,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?"
ham,Which is weird because I know I had it at one point
ham,Sure why not
ham,"Oops I did have it,  <#> ?"
ham,Well she's in for a big surprise!
ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT
ham,"It's wylie, you in tampa or sarasota?"
ham,"Not much, just some textin'. How bout you?"
ham,"A wee bit, perhaps"
ham,Also hi wesley how've you been
ham,"yeah, that's what I was thinking"
ham,Does she usually take fifteen fucking minutes to respond to a yes or no question
ham,Jesus christ bitch I'm trying to give you drugs answer your fucking phone
ham,Oh for fuck's sake she's in like tallahassee
ham,And I've been great!
ham,Argh why the fuck is nobody in town ;_;
ham,Well obviously not because all the people in my cool college life went home ;_;
ham,"That's what I love to hear :V see you sundayish, then"
ham,Cook* college life
ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
ham,"Haha get used to driving to usf man, I know a lot of stoners"
ham,Yeah that's the impression I got
ham,Well if I'm that desperate I'll just call armand again
ham,"Sweet, see you then"
ham,Want some mac?
ham,Noice
ham,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
ham,"Sorry man, my stash ran dry last night and I can't pick up more until sunday"
ham,What's the significance?
ham,"It could work, we'll reach a consensus at the next meeting"
ham,Aight where you at
ham,Cool
ham,"not that I know of, most people up here are still out of town"
ham,"Sounds good, keep me posted"
ham,Night night
ham,G wants to know where the fuck you are
ham,We still on for tonight?
ham,What time should I tell my friend to be around?
ham,Yo come over carlos will be here soon
ham,Carlos'll be here in a minute if you still need to buy
ham,"Yeah, door's unlocked"
ham,Wanna do some art?! :D
ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?"
ham,K I'll be there before 4.
ham,What
ham,"K will do, addie & I are doing some art so I'll be here when you get home"
ham,I'll ask around
ham,"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?"
ham,"K, I'll work something out"
ham,"Haha, my friend tyler literally just asked if you could get him a dubsack"
ham,"Cool, bring extra"
ham,"Sorry light turned green, I meant another friend wanted  <#>  worth but he may not be around"
ham,"Sorry, I can't text & drive coherently, see you in twenty"
ham,Carlos says he'll be at mu in  <#>  minutes
ham,Eta?
ham,WHORE YOU ARE UNBELIEVABLE.
ham,ITS A LAPTOP TAKE IT WITH YOU.
ham,You around?
ham,"Cool, I'll text you in a few"
ham,"K I'm ready,  <#> ?"
ham,When should I come over?
ham,Go for it
ham,U no it
ham,"I get out of class in bsn in like  <#>  minutes, you know where advising is?"
ham,"Probably, want to pick up more?"
ham,"Dizzamn, aight I'll ask my suitemates when I get back"
ham,"Found it, ENC  <#> , where you at?"
ham,"Yo, you at jp and hungry like a mofo?"
ham,You around?
ham,"K, can I pick up another 8th when you're done?"
ham,"Cool, text me when you're ready"
ham,Sup
ham,"Some friends want me to drive em someplace, probably take a while"
ham,"K, on my way"
ham,I have no idea where you are
ham,Derp
ham,Where you at
ham,.
ham,K come to nordstrom when you're done
ham,And by when you're done I mean now
ham,Would cupcakes help
ham,Will it help if we propose going back again tomorrow
ham,"Maybe westshore or hyde park village, the place near my house?"
ham,What was she looking for?
ham,"A few people are at the game, I'm at the mall with iouri and kaila"
ham,K
ham,You still at andros
ham,"Just wondering, the others just took off"
ham,"Fair enough, anything going on?"
ham,Harsh
ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
ham,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
ham,"It's cool, we can last a little while. Getting more any time soon?"
ham,Galileo is complete
ham,The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
ham,Nice
